Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1e74ae30f1d1edf0380c35f39276c7a86dd29e1fe6cacbbe0819cbf4d6f90d50,2020-05,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
9fd380c9d4c11e59b9416834910953c5452688b01c5efa0270d55ce11bd5ae15,2020-05,Gwent Police,Gwent Police,-2.928916,51.592901,On or near COT FARM CIRCLE,W01001666,Newport 010B,Investigation complete; no suspect identified
c356ceb34061607fa70a6377b992d585d6ecad11486285166cab5d277a4961ed,2020-05,Gwent Police,Gwent Police,-2.931184,51.600022,On or near THE COLDRA,W01001663,Newport 008C,Investigation complete; no suspect identified
e5f8238060fdc1bd78cdf6e7f1393c0bcb32e851393a5d50e631d2d1e74d0926,2020-05,Gwent Police,Gwent Police,-3.026506,51.593014,On or near M4,W01001604,Newport 012D,Investigation complete; no suspect identified
e17411b5fe22d71c74d155f9dd3436cec7bafc18b63c436ecdc851e424682872,2020-05,Gwent Police,Gwent Police,-3.146902,51.710912,On or near Parking Area,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
9354515c8598db5537e81d03cf8a36e70ecf041c3d6723fc3990ca35692e41dc,2020-05,Gwent Police,Gwent Police,-3.094469,51.603136,On or near Parking Area,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
cea55977a27336ad3d47bc9d67696bb0121d310926464bbf328a57dfb792df89,2020-05,Gwent Police,Gwent Police,-2.741162,51.585758,On or near RAILWAY VIEW,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
0b4b88455c82c7549e8f7cdfbafdb04a1280f59fefb9aa22384007dab6c0c348,2020-05,Gwent Police,Gwent Police,-2.994364,51.747162,On or near SARON ROAD,W01001555,Monmouthshire 006A,Investigation complete; no suspect identified
df060fd0bfa76eda5541f7dda5591285f3ff7a80e302d855b73ce080c251a1f9,2020-05,Gwent Police,Gwent Police,-3.175140,51.581261,On or near PENTWYNGWYN ROAD,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
d0f326e8388967a34669dfd9d2b16056106d03f310aa887bebf6b34d744eaedf,2020-05,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
386e466df8f61c7655e921e93334374ff94833991af574276358a53aad517f28,2020-05,Gwent Police,Gwent Police,-3.179887,51.676948,On or near KINCOED ROAD,W01001391,Caerphilly 006F,Investigation complete; no suspect identified
e883b0c3662139c8b952c03778442723f7ab9a5e331570d14819e3d967cd9416,2020-05,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Investigation complete; no suspect identified
e44cf37d7f21f702291ac08ee978a4d107e7830c6f72eb61628664002e584b7d,2020-05,Gwent Police,Gwent Police,-3.179896,51.674502,On or near YNYS-Y-COED,W01001392,Caerphilly 009D,Investigation complete; no suspect identified
fbc96a4663963d4104b318c13cd45c0b0c3b1169c17edc6ab758ea392d789f32,2020-05,Gwent Police,Gwent Police,-3.214489,51.777670,On or near BRON-Y-DE,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
cb1bca5884b6595381711e2424763c46d9bb445dcd2244e52384981b96aadf61,2020-05,Gwent Police,Gwent Police,-3.010231,51.625930,On or near BLACKBIRDS CLOSE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
8ec3910713e01b601fdc53bf7bcf32754471de4d0ffd13c53a652feff2a8c9a8,2020-05,Gwent Police,Gwent Police,-3.134811,51.704322,On or near MOUNT PLEASANT ESTATE,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
16cf45cdc7f2225a953204388feb5b231ef3d098598133e63b1ff35253327c8c,2020-05,Gwent Police,Gwent Police,-3.200317,51.655377,On or near FLEUR-DE-LYS AVENUE,W01001402,Caerphilly 011B,Investigation complete; no suspect identified
9cb88ee7228491cf28fdefcdda9553e59765bcec4a3845d16c294ec1c50605df,2020-05,Gwent Police,Gwent Police,-3.172289,51.680117,On or near Sports/Recreation Area,W01001390,Caerphilly 006E,Investigation complete; no suspect identified
78792611b1eb57c235190a3852600560238af5d8560e416e27392a2a89acd529,2020-05,Gwent Police,Gwent Police,-3.052439,51.594511,On or near RUSKIN AVENUE,W01001669,Newport 009A,Investigation complete; no suspect identified
a163b50f5ccfc9bd4fdab5de121e074ba449e764390695960bd12b4c53e122c8,2020-05,Gwent Police,Gwent Police,-3.038860,51.611842,On or near WAVENEY CLOSE,W01001621,Newport 003E,Investigation complete; no suspect identified
580e55bf248473eab15d6f3703f74847511b8684af178aab3cd7bc743a5193a0,2020-05,Gwent Police,Gwent Police,-3.038860,51.611842,On or near WAVENEY CLOSE,W01001621,Newport 003E,Investigation complete; no suspect identified
4c309b57a434c648d045b352fd0d1c7bd21543cf78cece6c8a8e9c0cf753e3de,2020-05,Gwent Police,Gwent Police,-2.964172,51.579444,On or near Sports/Recreation Area,W01001647,Newport 015F,Investigation complete; no suspect identified
b79f3bacc94f2557cb84b45b85883fd5b7eb407e40e22bc1ca3ca78110d398d7,2020-05,Gwent Police,Gwent Police,-3.142305,51.705958,On or near BRYN-ITHEL TERRACE,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
0dd23a1ff820a4865f7b6587b66de9b50a81eafa9e5de50804cd15479c6e0046,2020-05,Gwent Police,Gwent Police,-2.658426,51.640389,On or near Parking Area,E01022272,Forest of Dean 010B,Investigation complete; no suspect identified
e62934f85db8fe53b56c78100bccee456c2df665c9019b7e07e8edd0967958a4,2020-05,Gwent Police,Gwent Police,-3.028338,51.580176,On or near VANCOUVER DRIVE,W01001604,Newport 012D,Investigation complete; no suspect identified
b92c7367f02139616cb210b8ba20a01b72d99c7fdb72ee0c79cc287f83d57757,2020-05,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
64816127778da48c2605619335cfc4b7af3bff94c1dd2c4e03196d91ff247b48,2020-05,Gwent Police,Gwent Police,-2.750369,51.693327,On or near Bus/Coach Station,W01001549,Monmouthshire 007A,Investigation complete; no suspect identified
f9704234138a23d90003920b90ca552116d655d4ad01054d588d7b2882bbd16b,2020-05,Gwent Police,Gwent Police,-3.205415,51.482295,On or near Parking Area,W01001712,Cardiff 040D,Investigation complete; no suspect identified
37a59b76c586fccf662920b9f888a109df42ab77c5471d20c0f6d7a840a79c61,2020-05,Gwent Police,Gwent Police,-2.711896,51.635950,On or near SMOOTH STONES,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
e189df5a8137eb40c2a45857e650274e6aaa7f296e014abef8456fe6bbc50f7b,2020-05,Gwent Police,Gwent Police,-3.069969,51.710083,On or near Sports/Recreation Area,W01001523,Torfaen 004C,Investigation complete; no suspect identified
75004b5641d4c36bb975f802dd67f38183f869d0da137d9ffcd2a1c2b3627caa,2020-05,Gwent Police,Gwent Police,-3.008606,51.612600,On or near LISTER GREEN,W01001652,Newport 002B,Investigation complete; no suspect identified
dd31f01bb4042b1e7ff6915826ab30c7a5c4d2586f41b297522560dc06d12e23,2020-05,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Investigation complete; no suspect identified
5abf39e69712632c8119d094e385a744990ea329e5db79f95fb58dc5f0062f41,2020-05,Gwent Police,Gwent Police,-3.014867,51.584438,On or near PENLLYN AVENUE,W01001602,Newport 012B,Investigation complete; no suspect identified
95403ed43a64dc07520875397be8ddbadbd42eaddcbe18623884372d5ecca34c,2020-05,Gwent Police,Gwent Police,-2.988086,51.580791,On or near SOUTH MARKET STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
91cb70913d830df8000af900006e6ca1868783ba943c801e5d32d7aa404e9165,2020-05,Gwent Police,Gwent Police,-2.964252,51.585243,On or near CONWAY CROFT,W01001611,Newport 011A,Investigation complete; no suspect identified
f05e1762d8e299b041ca42aec6ea556c5a3fa63985b67362058d6760678b04fc,2020-05,Gwent Police,Gwent Police,-3.155169,51.665001,On or near BEECHWOOD CLOSE,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
5f2a1f0071379aa5b354161e9bb97a1596576ba0a64d550b04a20f656982c07d,2020-05,Gwent Police,Gwent Police,-2.973154,51.583740,On or near HATHAWAY STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
e8707a62f7ab5a95e43dfd831a03b7cbc62b508000d7eb1aec2000bd928ba5d5,2020-05,Gwent Police,Gwent Police,-2.952611,51.573838,On or near Further/Higher Educational Building,W01001647,Newport 015F,Investigation complete; no suspect identified
993cc00b22d2bf59bdc8e953cb5f7fb57b1c7df4a0bf48fe7c8e725a3eb175ba,2020-05,Gwent Police,Gwent Police,-3.184317,51.622792,On or near GRAIG VIEW,W01001430,Caerphilly 015B,Investigation complete; no suspect identified
b3b9027308ddc6c753d93c3ea79cf5795c4eb8a18de99f145921c245f15da5e2,2020-05,Gwent Police,Gwent Police,-3.128942,51.720878,On or near CHAPEL ROAD,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
84681ee3e3ffa772f5e62c931573f24dd0bd31c303c5adcd25833fa208ee437f,2020-05,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Investigation complete; no suspect identified
9b9f34f43b48f31281bea842be2601eb02163f0ccfb3efdda45d2b89f21652d3,2020-05,Gwent Police,Gwent Police,-2.671639,51.627025,On or near THORNWELL ROAD,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
5dd99812696df1feebbef448833dffa2db1fc2ca007916b55d05f0df4969ad7d,2020-05,Gwent Police,Gwent Police,-3.261242,51.788794,On or near HIGHFIELD CLOSE,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
d7c055f145cc3485c911f41d980d667cea4a786b6ec042d743ad542ebde45dff,2020-05,Gwent Police,Gwent Police,-3.233062,51.580334,On or near EAST AVENUE,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
8f8cca8f26359d23af6069de83f2c6116b148a423e1f86c4fbb85372ee7167c8,2020-05,Gwent Police,Gwent Police,-3.176168,51.680240,On or near PENMAEN AVENUE,W01001391,Caerphilly 006F,Investigation complete; no suspect identified
1287cb2bac11a9c038874c50ecc14974c57cac1a9c752f9830313ee5af651c01,2020-05,Gwent Police,Gwent Police,-3.178495,51.653988,On or near HIGHLAND CRESCENT,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
56b7ae25da4730ba064936c6fffff9a1ce013ec0ef6d6c8f65ec9486f75c5862,2020-05,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
685023f00511954899f80afae676b9548393661507eeb81e76ba9c267aa94297,2020-05,Gwent Police,Gwent Police,-3.232738,51.648846,On or near HAWTHORN AVENUE,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
d5b02e0ca4d9db1b65f11198bca426a648067982a2ec40aa9291c2833168899f,2020-05,Gwent Police,Gwent Police,-3.200514,51.591713,On or near CLOS PANDY,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
ced5cd778ad977b1bf5d254593224254eef27053727da8cd08a1f881ef73f3c3,2020-05,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
94ad345cd29efe34b464c86e4b1b9541c2d7472d370d6d9f90a6f7e6a3d0372b,2020-05,Gwent Police,Gwent Police,-3.217721,51.576025,On or near CASTLE STREET,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
eaa38b9dc9b387df5992567e1dc41d79c4c916fca20aac22cffe52a8e7e69e2c,2020-05,Gwent Police,Gwent Police,-2.983008,51.584880,On or near GEORGE STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
31e5970b3dea30d0028518c6a81e1d86d96d954bad5a04fe556a781b596f9a46,2020-05,Gwent Police,Gwent Police,-3.215718,51.665298,On or near FRON WEN,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
4f623a5c42facbc981f769df33d8d608ed6fb2803c6e9cabd2ce228897a99133,2020-05,Gwent Police,Gwent Police,-3.144045,51.667673,On or near CHURCH ROAD,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
c7800c1af22d1ee6efa0e193c38dbeceaa2e6d33d873237591ce9b884207e3bf,2020-05,Gwent Police,Gwent Police,-3.254756,51.652668,On or near Parking Area,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
d7f016f9f5f7fe5aa4219d8c144e049eb451be87597f6fe4f7daea27cf95fe64,2020-05,Gwent Police,Gwent Police,-2.868829,51.914926,On or near POORSCRIPT LANE,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
68f5214f5d0cdd9bbcb7a52c46f60b2729dc0ce999f554048dd65ad3232be29d,2020-05,Gwent Police,Gwent Police,-3.080137,51.727991,On or near BRITISH ROAD,W01001485,Torfaen 002D,Investigation complete; no suspect identified
b0eeb0c2329ea3d20da811561c912ff13873cdc59bfeef828730123c1b9e7866,2020-05,Gwent Police,Gwent Police,-3.048683,51.717783,On or near BARN CLOSE,W01001530,Torfaen 003C,Investigation complete; no suspect identified
088af1700016e5065af8f1883d4dec7dfc7dc1103529cf5248f7f584a4a46b89,2020-05,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
2d4afc3eafe1a2c789db42a093bf4e26d76ee39846ae92edbd7b6fa37b983adb,2020-05,Gwent Police,Gwent Police,-3.005016,51.578858,On or near LLANDAFF STREET,W01001686,Newport 014C,Investigation complete; no suspect identified
edc3eb0ce6707e8e11a0b4a2f380ac371d5577adce2059704f861c07d099d795,2020-05,Gwent Police,Gwent Police,-3.196425,51.654715,On or near HILL VIEW,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
051b8cb2e2a20c86b6227710a9d2e9922943f6bbac4c7960f0258c3ca00a262a,2020-05,Gwent Police,Gwent Police,-3.217223,51.576831,On or near Further/Higher Educational Building,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
39e8d2371065401aa34da5e21775ec872dd38ea0a59ab5f9e8c80248a236fb97,2020-05,Gwent Police,Gwent Police,-2.931192,51.597630,On or near HOWE CIRCLE,W01001663,Newport 008C,Investigation complete; no suspect identified
5a625b1d0f11bc861a9ea616f01ca3a2f3f9b41bd3de2afd07d684ebe236cea1,2020-05,Gwent Police,Gwent Police,-3.142458,51.668947,On or near NORTH ROAD,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
5878aa328bff7681409f584602313712903a9f7e4495c3a1c116336896951054,2020-05,Gwent Police,Gwent Police,-3.064045,51.725305,On or near SWAN SQUARE,W01001486,Torfaen 002E,Investigation complete; no suspect identified
ac72914d341c0d3dad82db369e043e4eccc8a51e8656e7c029f931f30b55f912,2020-05,Gwent Police,Gwent Police,-2.931192,51.597630,On or near HOWE CIRCLE,W01001663,Newport 008C,Investigation complete; no suspect identified
2bbb2b5084211b76baee14d8a855b1eaa850a0591fb49b6f58e0ea8b90c3d3ed,2020-05,Gwent Police,Gwent Police,-3.010811,51.792213,On or near ST HELEN'S CLOSE,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
575f7a305ff62359e4e6befca08d31f6236b01855f95e7fa333d0cd45ec369b2,2020-05,Gwent Police,Gwent Police,-3.070586,51.727008,On or near BRITISH SCHOOL CLOSE,W01001485,Torfaen 002D,Investigation complete; no suspect identified
d41ea96a7ec507acc67a819eef44b149baa94262615bea728613814574e1c535,2020-05,Gwent Police,Gwent Police,-2.989109,51.593362,On or near CORELLI STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
7a6cd7cdb9e4afd167c3860e53f16d6f491a4d17ee9399fd017cc253d841531c,2020-05,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
c241437648bd4ad60b926ea2db1a942452bf2436c903c6b89ed5e9955ca94354,2020-05,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Investigation complete; no suspect identified
5538a9767e2e3b910c506ea6526532e5a18d61014610fbf8f92ff5f18c4dcef1,2020-05,Gwent Police,Gwent Police,-2.880665,51.620922,On or near CAERLICKEN LANE,W01001641,Newport 004C,Investigation complete; no suspect identified
8317beb2f4d44e8b02a4f1b050f98e8a9eaa64d912a46c04ba25e592d4d3345f,2020-05,Gwent Police,Gwent Police,-3.207327,51.780342,On or near MARKET STREET,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
1708ed8c5fbef1fb7613b3e8956a57b56f62c580c234e482ac838d324716a720,2020-05,Gwent Police,Gwent Police,-3.175140,51.581261,On or near PENTWYNGWYN ROAD,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
9fa1c76230a527355eec3f1f9d8f9f6a06ac2ad3beea171ade0bcbac45669521,2020-05,Gwent Police,Gwent Police,-2.968762,51.583551,On or near HENSON STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
e70c62a48c141d28d4c9865d6fa2bdbb8f6ec3992bdca789228505ad15cb0866,2020-05,Gwent Police,Gwent Police,-2.978040,51.604236,On or near HAISBRO' AVENUE,W01001678,Newport 005D,Investigation complete; no suspect identified
2891112387d186f0ac1d999a2f761c6cf882a1e5136630d647b2b78f4eb9add8,2020-05,Gwent Police,Gwent Police,-2.990280,51.582113,On or near RUPERRA LANE,W01001661,Newport 018C,Investigation complete; no suspect identified
817c64e0cb811e1209309dc81ad413a54676013ac846be2483503e2bcbe26f83,2020-05,Gwent Police,Gwent Police,-3.055079,51.713922,On or near HEOL RHYDD-DAL,W01001529,Torfaen 003B,Investigation complete; no suspect identified
12447c606dab98cef0867b9f2d812ddd2fba2884343f42b4a2995cc85e7eed31,2020-05,Gwent Police,Gwent Police,-3.059663,51.730470,On or near LOWER HARPER'S ROAD,W01001484,Torfaen 002C,Investigation complete; no suspect identified
27a28696ae0180f823b685cc6853ec111e076437433660736a392ae7ab9c183b,2020-05,Gwent Police,Gwent Police,-3.238496,51.592802,On or near BRYN OWAIN,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
d6d6bcbe16143782dce5357d888a0eeac71f209e8b6742a250576dc3f19e7c40,2020-05,Gwent Police,Gwent Police,-2.971996,51.580179,On or near AMELIA GROVE,W01001644,Newport 013C,Investigation complete; no suspect identified
5a4a595932c2abb430236d21310f76e6a3555fdb6481ab40b4565feb3931ec7c,2020-05,Gwent Police,Gwent Police,-2.717767,51.810731,On or near MONNOW STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
7ea0d1883164b2c50fde5d49d8133d1bf42ad0f3f93399f35649d7d566ac060a,2020-05,Gwent Police,Gwent Police,-3.276961,51.597686,On or near WINDSOR PLACE,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
4b9de1822f97fdcb67fb2c6aed062581f7ec9d618c4a0f1468598c62ba239e6f,2020-05,Gwent Police,Gwent Police,-3.207958,51.580658,On or near COED CAE,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
37365dae4465856b404eee0b9cf9ccb03e27be1add8adbaa14e34df6fa7c5fa2,2020-05,Gwent Police,Gwent Police,-3.040624,51.635932,On or near BRYNGLAS,W01001535,Torfaen 012D,Investigation complete; no suspect identified
1749e0f3ed3169465173b01803bd3845b6fbbff12ef444c62d66c60628476d66,2020-05,Gwent Police,Gwent Police,-3.132395,51.742613,On or near Parking Area,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
cb21e0da9fa293dcaad14d70f597adcb186aebd715ee4fb2c9ee43ced9d854db,2020-05,Gwent Police,Gwent Police,-3.227440,51.613770,On or near OAKFIELD STREET,W01001366,Caerphilly 019A,Investigation complete; no suspect identified
59212e31cd8466b5809f286e3106f03f990622baf8a494702655344b3ccbd34a,2020-05,Gwent Police,Gwent Police,-3.154390,51.663354,On or near BRYNGWYN ROAD,W01001380,Caerphilly 010A,Investigation complete; no suspect identified
48c85ab17621ab0ce089918faa267c1841e2a7b80581b334addf624122a9aae0,2020-05,Gwent Police,Gwent Police,-3.243822,51.642426,On or near FFERM-Y-BRYN,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
667ed5e4e451560e81f1e7243aa74b5f203fb2fec5308bf004fe367a6824cb6e,2020-05,Gwent Police,Gwent Police,-3.247527,51.642107,On or near TREDOMEN TERRACE,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
