Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9bdc1e2952047ebc99601bad0beabcff4b72453b0a4869480e21d74619ee6007,2021-02,Gwent Police,Gwent Police,-3.144235,51.735971,On or near MORLEY ROAD,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
1d5cee1ab86d49fc8c5fc422c3c224d4ad74cacc209dd7d6425e22069e872d9d,2021-02,Gwent Police,Gwent Police,-2.783309,51.612657,On or near A48,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
2d54e1318fca9a711a6df60c1eb54823e26e5e5bcb0e1d30e5d0b29aef337849,2021-02,Gwent Police,Gwent Police,-3.129955,51.682537,On or near SOFRYDD ROAD,W01001464,Blaenau Gwent 009A,Investigation complete; no suspect identified
6b49aa6fc267dc0656ff45a5211b784810aad188ebeec9d1deea36918818eb58,2021-02,Gwent Police,Gwent Police,-2.752121,51.590373,On or near Parking Area,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
1f60fcdb961864a6064f5d0381db4101973cd1855f7d8f2ff2674cd28f8829a7,2021-02,Gwent Police,Gwent Police,-3.231177,51.601368,On or near SCHOOL STREET,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
6da4c2afcfc5ae233e35d10ccbde22d4a9d8e6e5b80cfef2a202b206d312d611,2021-02,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
1a8c1126e4ea300b2576f273592d014226f2a2d663f5630b1a4e2cf4ed9f9a7f,2021-02,Gwent Police,Gwent Police,-3.021079,51.557032,On or near Supermarket,W01001689,Newport 019D,Investigation complete; no suspect identified
ff6804980e810aaf973fb209628980155be9a722b8bc27de7bd8b97ec3ae0dcb,2021-02,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Investigation complete; no suspect identified
3feb04cd71b12e3e29477b452c338e2efe88dfc5a6e52da4bb82f78c0454ffbf,2021-02,Gwent Police,Gwent Police,-3.063575,51.594743,On or near THORNHILL WAY,W01001670,Newport 009B,Investigation complete; no suspect identified
0036422c396a601ffa1f8e12271bbacb2e93283fc3e3362dc894392f97aabc59,2021-02,Gwent Police,Gwent Police,-3.210608,51.784858,On or near Pedestrian Subway,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
4293c51fad9b919f77924a70231058c3d80de9d93e7dec75d584bf5de6bf1f45,2021-02,Gwent Police,Gwent Police,-3.036526,51.610828,On or near CLIST ROAD,W01001619,Newport 003C,Investigation complete; no suspect identified
406034bf3fe30b182aa97bbb5666802613258f550326414861d3ac7ce5620f6d,2021-02,Gwent Police,Gwent Police,-2.946312,51.577638,On or near Petrol Station,W01001646,Newport 015E,Investigation complete; no suspect identified
dd9ee3cea3f26858c9f9a79db79b7349913e4613757a13c80ac2fb4fea28cc7a,2021-02,Gwent Police,Gwent Police,-3.009191,51.817708,On or near Parking Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
34478c0ef46e25634cb5216a121ad88f1b4e82d5fc9ef7cc67b755820a59f5be,2021-02,Gwent Police,Gwent Police,-2.985530,51.592070,On or near WHITBY PLACE,W01001692,Newport 011E,Investigation complete; no suspect identified
df37ce6210042e10d81a562daeb5bde2daae89c676a627243effc4920531ed6a,2021-02,Gwent Police,Gwent Police,-2.825327,51.583542,On or near BRIAR CLOSE,W01001574,Monmouthshire 011C,Investigation complete; no suspect identified
a5dc71031493d9ac07f556a2a18109c6286801263048fcf634d63e05bcb200cf,2021-02,Gwent Police,Gwent Police,-3.217839,51.684015,On or near PENGAM ROAD,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
1fc0de49850ff302908ea5a78f15a48363912a1977a706e1579a6c2cabc96916,2021-02,Gwent Police,Gwent Police,-2.684763,51.644779,On or near PRIORY CLOSE,W01001585,Monmouthshire 007C,Investigation complete; no suspect identified
6882b30c482b464725582b68cc714f4cc39226480dce08000ec5c197e4f9e761,2021-02,Gwent Police,Gwent Police,-3.062441,51.729132,On or near MANOR ROAD,W01001486,Torfaen 002E,Investigation complete; no suspect identified
6136562a2ac97b5ff0329547f5585710dc88a1948f69b93bd23c49495b1f9992,2021-02,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Investigation complete; no suspect identified
d08db806d0e411c10a0173deaba7b4d378e12e5e6338bb42f861505fa19af154,2021-02,Gwent Police,Gwent Police,-3.205448,51.585602,On or near HEOL LEWIS,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
907dadcac961a193ba4da202022915b59b9122e6d78c4bbd0ea2596701456128,2021-02,Gwent Police,Gwent Police,-2.958826,51.586007,On or near LABURNUM AVENUE,W01001607,Newport 015A,Investigation complete; no suspect identified
3f1b792b6c877e77db25c058a7c5b08d6dab78d2465f763e8d1594505b9d92de,2021-02,Gwent Police,Gwent Police,-2.709117,51.591126,On or near BLACK ROCK ROAD,W01001578,Monmouthshire 009C,Investigation complete; no suspect identified
ea38bf7a32b17b2178b5cf3fdaa0929ba37cfabe5d9790ee6d4d5958e4b4700b,2021-02,Gwent Police,Gwent Police,-2.982926,51.592461,On or near BRISTOL STREET,W01001692,Newport 011E,Investigation complete; no suspect identified
5df4872d1562cd4d5bd3baae73df05e338e09c46ec9bdede695e11b24b05d285,2021-02,Gwent Police,Gwent Police,-3.249826,51.781247,On or near UNITED WAY,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
38b84090cae97d7310d915468febc0a360e7b49e02c1da719be5b97b75c73ede,2021-02,Gwent Police,Gwent Police,-3.091904,51.610578,On or near ASTER CLOSE,W01001410,Caerphilly 016D,Investigation complete; no suspect identified
42ce33fd3f15c7c9aba465b6519fcd287f98cce559311551402fd836f9081107,2021-02,Gwent Police,Gwent Police,-2.967948,51.626034,On or near CAERLEON ROAD,W01001627,Newport 001E,Investigation complete; no suspect identified
a6cf9bf8c7d6bbac80c01006f5ae7308600af8490922d42a9df94535ded488af,2021-02,Gwent Police,Gwent Police,-3.030147,51.687528,On or near MOUNTAIN LANE,W01001514,Torfaen 006A,Investigation complete; no suspect identified
005183b283a36b55ee2db1176a67735e23e2cf0efc9802ec5360620bfb95e4fb,2021-02,Gwent Police,Gwent Police,-3.058398,51.644639,On or near MAJOR CLOSE,W01001500,Torfaen 011D,Investigation complete; no suspect identified
cf2028955455c6cfb3d7ee7f4e5845c5003aa780073bbea28095cf0e6b28d73a,2021-02,Gwent Police,Gwent Police,-3.058398,51.644639,On or near MAJOR CLOSE,W01001500,Torfaen 011D,Investigation complete; no suspect identified
085ca4465aba7ce7884874882f127882ccabe19e4a079a454a332e2531a5fff3,2021-02,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
c4c26313340d1bfb36bc549cea5aa82b95a9ab1123292fb202c2efc74cb34db9,2021-02,Gwent Police,Gwent Police,-3.236183,51.657540,On or near HENGOED ROAD,W01001363,Caerphilly 012A,Investigation complete; no suspect identified
67efe2dc072614175f22eb52a56462673ce1c40d0e26b61b0d0e0de45e3dfe85,2021-02,Gwent Police,Gwent Police,-3.129662,51.635892,On or near NEWPORT ROAD,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
495b70144060d6adeac684e7fec8de1c90fde3bd7de345a24ae5546e18085744,2021-02,Gwent Police,Gwent Police,-3.228599,51.579140,On or near HEOL-Y-NANT,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
6b3a562f067675d1bb82d39faeec8e9d0960e7454340ed005e7c04be99ad9493,2021-02,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
70373dfc2014d440b457a7a5d93fd13a9d3712b90c0bffd160fecd1ccd65e87b,2021-02,Gwent Police,Gwent Police,-3.206082,51.661270,On or near CWRT BRYN Y GRUG,W01001349,Caerphilly 009B,Investigation complete; no suspect identified
a57aa91f13518342ae44a300138f2e206409dcb0bd07364e035d5785aa984302,2021-02,Gwent Police,Gwent Police,-3.283529,51.747507,On or near QUEEN STREET,W01001406,Caerphilly 001D,Investigation complete; no suspect identified
10cf90c27d0d0c5f975c3feb02050a2a9dd6d2fe3cef90763dcdf5f65a5a0bde,2021-02,Gwent Police,Gwent Police,-3.011275,51.568923,On or near MAESGLAS AVENUE,W01001633,Newport 019A,Investigation complete; no suspect identified
a116a54c0f9e9a204ff52638a53b3cc71ea44e53cd9263d99a457b74859845c4,2021-02,Gwent Police,Gwent Police,-2.712904,51.814178,On or near MONK'S STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
387710424fa9125b7a8621d5a28ab8677d84e926038b4261266d7f4f23b06c51,2021-02,Gwent Police,Gwent Police,-2.715851,51.812496,On or near CASTLE HILL,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
c9c9aedf1a3aecd154c56d253b7fdbb6c1c0adf358fe91cf3f302cfae4b6e9ab,2021-02,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
d639926f19ea71f8f3d096cba81c4b2bc42fdcf4694d614be7d7772db52e623b,2021-02,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Investigation complete; no suspect identified
cdcbfce8456861ea0b5e3ef3a9d6edcc6d3769717c7cb302fa4732405ff3c52a,2021-02,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
9d14146d6fc7c27f002090a1d1a4db3b3af0e04ec51cb93dc71e1838eaa0c3d1,2021-02,Gwent Police,Gwent Police,-2.967948,51.626034,On or near CAERLEON ROAD,W01001627,Newport 001E,Investigation complete; no suspect identified
4834dad03848aae70966b6593f9fd71d1d868c98598d9a5b58f39076ea61b4dd,2021-02,Gwent Police,Gwent Police,-3.046336,51.713308,On or near UPLAND DRIVE,W01001530,Torfaen 003C,Investigation complete; no suspect identified
ec0c966e7533ada7644ee32b49f48f98264ec19bb08b56b64ac41890e0057e9a,2021-02,Gwent Police,Gwent Police,-3.011168,51.811424,On or near DE CANTELUPPE CLOSE,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
3ba9fdd7af440c5f9bfcb85e93dc3c4aa7b56cf92c178a4defece11c2f827888,2021-02,Gwent Police,Gwent Police,-3.242427,51.770490,On or near SHOP ROW,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
a537e67f659889edee1d2ed54061f51f7b435dca187116b99a98469bacc78a6b,2021-02,Gwent Police,Gwent Police,-2.960499,51.590030,On or near GIBBS ROAD,W01001608,Newport 008B,Investigation complete; no suspect identified
d6f1384126f196c7952b99fd08e04e30f6abd91b2b5369bae824203e2bb35e8f,2021-02,Gwent Police,Gwent Police,-3.128223,51.592458,On or near ROYAL OAK,W01001343,Caerphilly 021B,Investigation complete; no suspect identified
962023b255197d02de6ba8a8c6fcb06920438ceb3d783d9ddc828c3f578348a1,2021-02,Gwent Police,Gwent Police,-3.214638,51.786444,On or near Supermarket,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
0a21a54d8fcb22d9f6db4c6bc51f0fe7259b0d489f16fdddcaa8644668067151,2021-02,Gwent Police,Gwent Police,-3.238972,51.591197,On or near HEOL-Y-GOGLEDD,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
44a92ef5b785f8580bef60ef534ad8646a151d141287e810f791ea44672e7cbf,2021-02,Gwent Police,Gwent Police,-3.100845,51.608246,On or near TREDEGAR STREET,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
1f31767c5c6b1e250bb21ee84790cc8950f698e98e810e7a1a8d7498c8c7827b,2021-02,Gwent Police,Gwent Police,-2.969675,51.617604,On or near JULIUS CLOSE,W01001628,Newport 001F,Investigation complete; no suspect identified
0d8a35c6d1764021496aabbf9c62f4b5eb3d8c811d3f37f157b3adf14ad29a0a,2021-02,Gwent Police,Gwent Police,-3.211690,51.780864,On or near PLEASANT VIEW,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
d06971474a1c26e054d45b973e1704e2b40875e883ea96c9519df4de70ddd1ef,2021-02,Gwent Police,Gwent Police,-3.014801,51.643649,On or near Supermarket,W01001504,Torfaen 013A,Investigation complete; no suspect identified
f67dc33a092488580f84e63b1be17ac4f687be24cb27f9d5ee2e8f13a85e4532,2021-02,Gwent Police,Gwent Police,-2.944981,51.579564,On or near SPYTTY ROAD,W01001646,Newport 015E,Investigation complete; no suspect identified
183ad5bf08eb6917377ea6b9aec3f503d97b830b68828574ba0019e74f516d55,2021-02,Gwent Police,Gwent Police,-3.036518,51.611745,On or near WELLAND CRESCENT,W01001621,Newport 003E,Investigation complete; no suspect identified
fe8daff0af0f3b467e346250f5c170f3f6941ea80fedc765fd680f5238b835aa,2021-02,Gwent Police,Gwent Police,-3.000628,51.604477,On or near BRYN BEVAN,W01001682,Newport 006C,Investigation complete; no suspect identified
9f1b0f22c6bb849f312022ff1193642c53448a25b592239c42f3ca10fd03c8c3,2021-02,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Investigation complete; no suspect identified
3af922682cb0ed1d30f4f1f6307814a1bf47dff3d55e57b3bfee46f500444344,2021-02,Gwent Police,Gwent Police,-3.236602,51.764716,On or near JAMES STREET,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
287c7f3768b9aa812c363ef85e8f1025c954b1da47250f6b6d46e06994a99f88,2021-02,Gwent Police,Gwent Police,-3.013174,51.576486,On or near MEREDITH CLOSE,W01001629,Newport 017A,Investigation complete; no suspect identified
58bab21a03a1d5c868229872056717859d99658179f5725bfd00e0e55921a802,2021-02,Gwent Police,Gwent Police,-2.783309,51.612657,On or near A48,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
772f0a61bcff123604bf2e2bf0bd150a41834beb4bb01f97d640969fa4f8f20e,2021-02,Gwent Police,Gwent Police,-2.754782,51.588926,On or near NORMAN COURT,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
23daf54d37b219d680c4fcfef2ae0f4a162f8756b2f76c09ef8ec757fa857f19,2021-02,Gwent Police,Gwent Police,-2.981837,51.591508,On or near LONDON STREET,W01001692,Newport 011E,Investigation complete; no suspect identified
0ac37eb8af29b228666b0cf80aee92e44b2c9dfd988928febac1827211f27353,2021-02,Gwent Police,Gwent Police,-2.717589,51.805949,On or near Petrol Station,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
61a98bc657bdb441727282e3e58a66b3059ef74b42f70ed6d36bf5035549305e,2021-02,Gwent Police,Gwent Police,-3.215259,51.594106,On or near Bus/Coach Station,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
2a7a0985fe355d63874a0f79a65e652b902f33ebdc999779cb0b641751cf462f,2021-02,Gwent Police,Gwent Police,-3.055594,51.586767,On or near A467,W01001672,Newport 009C,Investigation complete; no suspect identified
061f873e90f482200bfe833b9ffd51f9a917a66914f45b90bb3a65fdfd0c86f5,2021-02,Gwent Police,Gwent Police,-3.028490,51.816615,On or near Supermarket,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
0e1117e480c91d25135e80bd70d804357b88d7d5ef80ecafa705c31b91c33079,2021-02,Gwent Police,Gwent Police,-3.133529,51.730599,On or near Parking Area,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
142047e6e4e2d6e3647ca07baf4c598c671d69fbc02905c5a631416960519ad7,2021-02,Gwent Police,Gwent Police,-3.224467,51.664272,On or near FORD ROAD,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
7f7ae5e3c73d4296370ee2a096dd42727779d3eabd6381934b08b122fea404ea,2021-02,Gwent Police,Gwent Police,-3.241722,51.652330,On or near RHONDA CREYR,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
353c622aafaea42e11e597b39d78a482aea90cbcc68898fe21be1a38d8520d16,2021-02,Gwent Police,Gwent Police,-3.244746,51.657153,On or near SOUTH ROAD,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
badb4c5e1491be9ce7874a1b9debbd8b67a806c09b69fd8b206d6118cdec4640,2021-02,Gwent Police,Gwent Police,-3.234677,51.692012,On or near CLOS CAE MAWR,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
600ae2824aaf5aa9a983056a35b788d35dc0a2a2ba98fba00e7e58135e6f61df,2021-02,Gwent Police,Gwent Police,-2.975558,51.594878,On or near RADNOR ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
d910ca5060c8967d012e84684d452cc90ec41ecbbaed9e39ae2b433f00834a7a,2021-02,Gwent Police,Gwent Police,-2.758911,51.595886,On or near HERBERT ROAD,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
5c28216d06836f3577274e1caf2e6a6fb8016eac9f1cf1153c016988b1a13d91,2021-02,Gwent Police,Gwent Police,-2.758911,51.595886,On or near HERBERT ROAD,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
d4aa1888c3a506c52f4594f45ded30e54fd278943e6f91c541c5444f093fbf66,2021-02,Gwent Police,Gwent Police,-2.715180,51.617794,On or near Pedestrian Subway,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
dbec4d8cb0ca50763ea9504adc12e43d8cd6c16899cb62591cc050c41d830201,2021-02,Gwent Police,Gwent Police,-3.103295,51.614014,On or near Parking Area,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
d0f9aa8e1d62120b8fa57a3ba46cd435eb4446e36be83f76f3eafad2eb667d10,2021-02,Gwent Police,Gwent Police,-3.156692,51.750271,On or near BLAINA ROAD,W01001445,Blaenau Gwent 005C,Investigation complete; no suspect identified
7a5ad0612707cd7ba0d933f2ba6b6f1d7cbb7e8faee9b574dea75674142da12c,2021-02,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
539257b3f7118bb44a7281a8f16f2d5a479cf24ebd400bd47eadbd2af7e474dc,2021-02,Gwent Police,Gwent Police,-3.205507,51.672291,On or near TWYNYFFALD ROAD,W01001347,Caerphilly 005C,Investigation complete; no suspect identified
08fdd62e02f49d65e12b6e4e8949478c9d886296945acd2cbfafa8361d4686ec,2021-02,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Investigation complete; no suspect identified
0dc9a0fac0cdd41d9cff42bafd622b725d23e8e6a7e0dda60254b3a8e2125d1c,2021-02,Gwent Police,Gwent Police,-3.019098,51.569691,On or near PARK AVENUE,W01001634,Newport 019B,Investigation complete; no suspect identified
f61e2d2ffb34f75d85b8ab10dd1ddbc19a70f3bfb53493b717e206da4a8f35d5,2021-02,Gwent Police,Gwent Police,-3.140181,51.736010,On or near TY-BRYN COURT,W01001455,Blaenau Gwent 008F,Investigation complete; no suspect identified
a2c28c479a058c6158750a549af23ea97a82d2b4d78c440d047c40af12e48426,2021-02,Gwent Police,Gwent Police,-3.179092,51.617944,On or near MILL STREET,W01001431,Caerphilly 015C,Investigation complete; no suspect identified
7e861359364c038f7f67f4387db3d89a5c8707c8cc314180dc6916fc0dbc6298,2021-02,Gwent Police,Gwent Police,-3.217453,51.533074,On or near CEFN NANT,W01001852,Cardiff 004B,Investigation complete; no suspect identified
47306d8add5648025577471e394ff592d65fe9097013f563dcddcf8689ea099f,2021-02,Gwent Police,Gwent Police,-3.024378,51.653042,On or near Petrol Station,W01001506,Torfaen 010A,Investigation complete; no suspect identified
5dc16f326f5346360072b54760c0adac3b1225ab650b7231c9056e3c28de4572,2021-02,Gwent Police,Gwent Police,-2.812349,51.773225,On or near Petrol Station,W01001581,Monmouthshire 005E,Investigation complete; no suspect identified
