Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6a4a2dfc57951224a3e2678a59c149baa7c095c17e3b0b3fea8d247e4804271b,2020-06,Gwent Police,Gwent Police,-3.198160,51.672267,On or near TREE TOPS AVENUE,W01001347,Caerphilly 005C,Unable to prosecute suspect
d98f38e1f4b61f945de08e3f5c140bc609e30c58e2b3ac19b8569a7b8632123a,2020-06,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
d52fffff6c95e4333db627a2ae678c1ef38129615bef1f9915ddd2ad983adc92,2020-06,Gwent Police,Gwent Police,-3.233400,51.688672,On or near PARK ROAD,W01001338,Caerphilly 004C,Formal action is not in the public interest
123e326f8543d8ecd906dd2980718b7ecc1d8af76e806adc066edad2f9d120ff,2020-06,Gwent Police,Gwent Police,-3.055079,51.713922,On or near HEOL RHYDD-DAL,W01001529,Torfaen 003B,Unable to prosecute suspect
a0a9248935e6bef7b0fa795b134aff7b8e77d29bf27d40e64ee11401c0f21a47,2020-06,Gwent Police,Gwent Police,-3.213810,51.672367,On or near PENCOED AVENUE,W01001352,Caerphilly 007A,Unable to prosecute suspect
619e669ad5664f3151b02f8038df6366bab45c1bec5f38defd12fb828630e3e6,2020-06,Gwent Police,Gwent Police,-3.045104,51.662984,On or near SYCAMORE PLACE,W01001538,Torfaen 009D,Unable to prosecute suspect
b78add04adfe2a153e1eaa199e8dcfc0c66fca8ba7f6f0f2b5d5881980fbf3a9,2020-06,Gwent Police,Gwent Police,-3.015482,51.559589,On or near CORMORANT WAY,W01001688,Newport 019C,Unable to prosecute suspect
86e88c2db06669a057fee4ede595b2e11c1a6a96390f529951a7094f8b97e60d,2020-06,Gwent Police,Gwent Police,-3.023212,51.677627,On or near SOUTH STREET,W01001517,Torfaen 006D,Unable to prosecute suspect
6980568b920d963158103eb83ecd2ca3d3fb1aae66f28e12106197f54502860b,2020-06,Gwent Police,Gwent Police,-3.270795,51.598167,On or near BROOK STREET,W01001331,Caerphilly 018B,Offender given a caution
143322a2d3b58dfd71725a4de352b8ae6572d5654260c48221b933b04e3cc24e,2020-06,Gwent Police,Gwent Police,-2.975884,51.593958,On or near BRYNDERWEN ROAD,W01001691,Newport 011D,Suspect charged
10a9cb5f4e2e5b08b165878692ade4ae71a8fc93285bb23867395e3c3060c70b,2020-06,Gwent Police,Gwent Police,-3.026147,51.582218,On or near CANBERRA CRESCENT,W01001604,Newport 012D,Suspect charged
6571e081325f01f023363ca8f6fa11cf6cc7325db7aa485c09f35f6aeb627b26,2020-06,Gwent Police,Gwent Police,-3.041656,51.703621,On or near Supermarket,W01001524,Torfaen 004D,Unable to prosecute suspect
2f7704a0828da85f925de20512057f8dee46f92c5d1e20e590c82c062288e27e,2020-06,Gwent Police,Gwent Police,-3.235179,51.586543,On or near MAES HIR,W01001395,Caerphilly 023C,Unable to prosecute suspect
94218f9cd58b29d88898c02ba6994aff73e683012ab3d2690b0d5a89d7838d07,2020-06,Gwent Police,Gwent Police,-3.235179,51.586543,On or near MAES HIR,W01001395,Caerphilly 023C,Unable to prosecute suspect
b35c77c94fabe3ef8c3ba0baf7f51d9f7deed9d1c38dd447da0a8079177c64c0,2020-06,Gwent Police,Gwent Police,-3.035257,51.643928,On or near LEDBROOKE CLOSE,W01001532,Torfaen 010E,Unable to prosecute suspect
02e9a05deda39206a402cfbc61efe24d0128e8cdc9924314a619a59c45e72266,2020-06,Gwent Police,Gwent Police,-3.246715,51.725181,On or near GREENFIELD,W01001384,Caerphilly 002C,Formal action is not in the public interest
147e6ab9edbb32e628fce1f2ef36539222421810157312e63e4487a102a3356b,2020-06,Gwent Police,Gwent Police,-3.083636,51.601771,On or near TY-ISAF PARK AVENUE,W01001413,Caerphilly 017C,Unable to prosecute suspect
68e10d07be8712190c100d82983a7924526d0ee0259574d425fb2529b7ea8443,2020-06,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Formal action is not in the public interest
e23fcd11929bbf41fd5b1048030d9b736fce45aacf165a85d889f852f804bb48,2020-06,Gwent Police,Gwent Police,-3.036526,51.610828,On or near CLIST ROAD,W01001619,Newport 003C,Unable to prosecute suspect
1bd63d96f983a679ab7271327c8e844226f3d07c2bc22b7dfcbb1937e91e0fe9,2020-06,Gwent Police,Gwent Police,-3.016913,51.557805,On or near HENRY MORGAN CLOSE,W01001688,Newport 019C,Unable to prosecute suspect
55b8349b7416ed7d79fc1ea8bf74d38fe072b7352c75717dd6b0f1c2009c7376,2020-06,Gwent Police,Gwent Police,-3.169888,51.784983,On or near PRINCE STREET,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
1be992710aedaee44b09b04edf4bc956a840d57fc41a8ce0e8d2c7618f4bbbf2,2020-06,Gwent Police,Gwent Police,-2.855811,51.763116,On or near CAESTORY CRESCENT,W01001581,Monmouthshire 005E,Unable to prosecute suspect
1414ccfe8fee885326d5f98a81af7e63b90974a613c26cebaafb8db4770993d0,2020-06,Gwent Police,Gwent Police,-3.089095,51.606054,On or near ISLWYN COURT,W01001408,Caerphilly 016B,Unable to prosecute suspect
38a2303c5ef5e9f9dbef1c7cb9543056c974d0ef213aa82033292cb751115a66,2020-06,Gwent Police,Gwent Police,-2.944827,51.584681,On or near BALFE ROAD,W01001668,Newport 010D,Suspect charged
4781291388b85169f1746064e992af9a56f7e3bc4c99a8d5be80203c25b5e475,2020-06,Gwent Police,Gwent Police,-2.926930,51.595326,On or near PATTI CLOSE,W01001664,Newport 010A,Suspect charged
8276e0647eb48857bd682a00dda552106e19a590aa5cdb9f04e46f0fb407bd15,2020-06,Gwent Police,Gwent Police,-2.928916,51.592901,On or near COT FARM CIRCLE,W01001666,Newport 010B,Unable to prosecute suspect
9394d710332dfb4f540edbce3b852dcb98a2f450f5e6b3c2b20017db91bc81df,2020-06,Gwent Police,Gwent Police,-3.042688,51.590452,On or near CEFN WALK,W01001673,Newport 009D,Unable to prosecute suspect
79029b26d1f91f3f63c0ae40ec90f312e6ad87dd81f74e778cc2d5aed8f89c45,2020-06,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Unable to prosecute suspect
f35ff36bca125ed89b98db1d0c40922cc0426be0997ba9d916306f96f200259c,2020-06,Gwent Police,Gwent Police,-3.014180,51.607400,On or near BETTWS LANE,W01001618,Newport 003B,Unable to prosecute suspect
17a1fcc8c385ee84333053d6e4b7c79bd0d749d9fa42cd5129d277050bcf3bd5,2020-06,Gwent Police,Gwent Police,-3.095575,51.604088,On or near COMMERCIAL STREET,W01001412,Caerphilly 017B,Unable to prosecute suspect
779a6dc65fe66d063c5b558e3948779d9a1603c41f50df4c81d1145d104cae73,2020-06,Gwent Police,Gwent Police,-3.030252,51.824539,On or near HATHERLEIGH ROAD,W01001557,Monmouthshire 001C,Unable to prosecute suspect
40aff3d027fbc06e054d99403406755fe850fc68ab69658dd040437be1d18e76,2020-06,Gwent Police,Gwent Police,-3.020487,51.651656,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
9e780142ec7f1c72d804ca9fd1f80e60fc8677465cf3577826e54814f7da1087,2020-06,Gwent Police,Gwent Police,-2.963507,51.613464,On or near Further/Higher Educational Building,W01001628,Newport 001F,Unable to prosecute suspect
c6e5447b6c1a99357500a968bde149aaccdfbc2f40f6fa7440e870def2392d36,2020-06,Gwent Police,Gwent Police,-3.213547,51.588378,On or near CASTELL MORGRAIG,W01001371,Caerphilly 022A,Suspect charged
07b8c3df3c7a54ef63e6160960ef4b06c77c550a5e7ec5164a5cb7293ce33e8b,2020-06,Gwent Police,Gwent Police,-3.196841,51.651285,On or near HIGHFIELD CRESCENT,W01001405,Caerphilly 011E,Unable to prosecute suspect
066f3f2d2263d97c91f2ee0e5a7665d0c6047671b4af7a8355750fd7a1f16da7,2020-06,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Suspect charged
2ce229283fe731f2a8bcad5441b0c6a21e08090c75e3b4cc6fa524d69ce0b71d,2020-06,Gwent Police,Gwent Police,-3.049216,51.660736,On or near BANWELL COURT,W01001538,Torfaen 009D,Unable to prosecute suspect
baf232455e8927519b0e709103728356c34671bb74c20a2d35b38330565bd7c4,2020-06,Gwent Police,Gwent Police,-3.034026,51.696504,On or near DINGLE ROAD,W01001496,Torfaen 004B,Unable to prosecute suspect
318729757704a3a5cb79de3e92216d02c9f448602c53cc200053fe702244e3da,2020-06,Gwent Police,Gwent Police,-2.984995,51.600006,On or near FILEY ROAD,W01001677,Newport 007C,Unable to prosecute suspect
ed486c71db7f597510bbdb463194035d10b7ff984c851da9511bf84fb710b172,2020-06,Gwent Police,Gwent Police,-3.064290,51.576537,On or near CWM CWDDY DRIVE,W01001635,Newport 016A,Suspect charged
0cba3dea4e74afc24f4b9f41f982d368a1000d439e460a6ea722fbdc2ee54ef0,2020-06,Gwent Police,Gwent Police,-3.133209,51.727068,On or near LOWER CASTLE STREET,W01001436,Blaenau Gwent 008B,Suspect charged
dd766d1cbc586136b9fe63d038693932525e310e9477a4512467ad9ed9c1ce00,2020-06,Gwent Police,Gwent Police,-2.974275,51.581500,On or near GASKELL STREET,W01001644,Newport 013C,Unable to prosecute suspect
c8f3b0018df47a7ca0bf02dc04fa6a6686edf3fdb74e9d8d4de8d36d1ff9bc87,2020-06,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Unable to prosecute suspect
c212765aa93a574a07ea9bc15c758b100066e0eb8d6bbdabf79204c09016f0c2,2020-06,Gwent Police,Gwent Police,-3.232623,51.717552,On or near ALEXANDRA ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
657e2b5562b38d9ef2f4cdf3f53c479180ce29969b3415c6ca9aed02a6a7d0eb,2020-06,Gwent Police,Gwent Police,-3.135988,51.699914,On or near RAILWAY STREET,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
f48f42705cd22941e93c8a67ef6240f94299f965491a33820a34f326d70835cc,2020-06,Gwent Police,Gwent Police,-2.960636,51.585578,On or near Parking Area,W01001607,Newport 015A,Unable to prosecute suspect
8d7b3ba4b162eb4c7933e3215ab455a8a6bdce1cc5097b0d59cd4e2c33cb38ce,2020-06,Gwent Police,Gwent Police,-3.162601,51.679674,On or near PEN-Y-BRYN COURT,W01001357,Caerphilly 006B,Unable to prosecute suspect
193c377293f50eee2ae03c766a104e5403d46f8ee709283bafdec096432548fa,2020-06,Gwent Police,Gwent Police,-3.285925,51.653293,On or near HEOL LLYSWEN,W01001378,Caerphilly 013B,Unable to prosecute suspect
af9ee2eabead6a70bcce4859a9cbde6f264face38565dfc61589f4901e66b983,2020-06,Gwent Police,Gwent Police,-3.233400,51.688672,On or near PARK ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
70cd8d9a0978a29ce6b68d1248b4ef569ea0c0a6c783d521e8f1e0e1d192fb31,2020-06,Gwent Police,Gwent Police,-3.276350,51.607836,On or near Parking Area,W01001333,Caerphilly 018D,Unable to prosecute suspect
558b3018984328be715f8508e8b9761691cb3f2b43a85d313d1b5455cf1b2f75,2020-06,Gwent Police,Gwent Police,-2.998845,51.613367,On or near PILTON VALE,W01001653,Newport 002C,Unable to prosecute suspect
236a2359764a374fd570aac9d1b75f5a69e4f3662652ba0ade6caa53eecdff51,2020-06,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Unable to prosecute suspect
5eb28d126f14ff24df289c745c0edb203e696f87bc1e5c5274fbd55b4e0587c7,2020-06,Gwent Police,Gwent Police,-3.097260,51.606320,On or near PARK PLACE,W01001412,Caerphilly 017B,Unable to prosecute suspect
388a6dfdb20f161b16c634a7950a9679c39fc5f4cc1e2a9438c1324c91897499,2020-06,Gwent Police,Gwent Police,-2.973352,51.582893,On or near CALDICOT STREET,W01001644,Newport 013C,Unable to prosecute suspect
d34ee38815dcaaad94c2d45c85424fa775434e3c60cc1b4e7167ae975464c79b,2020-06,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Unable to prosecute suspect
241b369d11905ca93292d86b0910553c3c9b22edcf8ef505d2372284663987a8,2020-06,Gwent Police,Gwent Police,-3.046492,51.652946,On or near WOOLPITCH,W01001501,Torfaen 009A,Unable to prosecute suspect
7d752e2727609bde340de977ddbe6a7a99126c5fe60a352212ca5a13cd90e702,2020-06,Gwent Police,Gwent Police,-2.667553,51.628208,On or near CELANDINE COURT,W01001592,Monmouthshire 008D,Unable to prosecute suspect
1625e9326485949e38fae55c5cb8445bb25e48f7747d9faa03b209487aeb17be,2020-06,Gwent Police,Gwent Police,-3.007753,51.585174,On or near BURLEIGH ROAD,W01001605,Newport 014A,Unable to prosecute suspect
8e07b786d46cbf4b5916d6fac6c31d41492bd508a4d1c28eef0bfc291ce65e36,2020-06,Gwent Police,Gwent Police,-3.224276,51.780985,On or near LLYS ONNEN,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
4c8979cc1cff66554cc89c61253e6c7d47f0d7c8960f711d02f5ce22f4b7d784,2020-06,Gwent Police,Gwent Police,-3.016575,51.565271,On or near SANDY LANE,W01001688,Newport 019C,Unable to prosecute suspect
8808ed4c0a64e4f375318f3d6ad7e17961fa13586d6dd5b82b72c41aba319f98,2020-06,Gwent Police,Gwent Police,-3.290165,51.771432,On or near IS-FRYN,W01001428,Caerphilly 001E,Unable to prosecute suspect
425107b8bf9828fd9a82966dba536a103ebc8b8ec98201224bc1888f4430f89e,2020-06,Gwent Police,Gwent Police,-2.810167,51.580770,On or near ST JOSEPHS CLOSE,W01001591,Monmouthshire 011E,Unable to prosecute suspect
3cda1d49b6cb95aed5fc0070f6fd8e342aca5a2ce51669d18eee3ca0a39a3e89,2020-06,Gwent Police,Gwent Police,-3.198555,51.586392,On or near ST JAMES CLOSE,W01001420,Caerphilly 022D,Unable to prosecute suspect
fa7623e0ca9eecea4a9676bbceea0260476968c0dc7f301f092e97c952b32ea5,2020-06,Gwent Police,Gwent Police,-3.049957,51.660262,On or near TAFF COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
fec7cd53b1919aa75b906593b30b357a94d4653a356ac3467ca0a84282e0fdf9,2020-06,Gwent Police,Gwent Police,-2.963324,51.587085,On or near LLEWELLIN STREET,W01001611,Newport 011A,Unable to prosecute suspect
961810e0fb103cb09f34056189bec1750854d587020a338597d23d8bf80afa76,2020-06,Gwent Police,Gwent Police,-3.232231,51.572034,On or near LON-Y-LLYN,W01001423,Caerphilly 024B,Unable to prosecute suspect
b52724f3468c7428f1d216a9cf5c0400b4b2d1e1193aef38e164db696190c67d,2020-06,Gwent Police,Gwent Police,-3.006040,51.826699,On or near CLOS DURAND,W01001580,Monmouthshire 002E,Unable to prosecute suspect
0203763ce1aae2f7003e0d0b0cb0aeaaa834a1e1d702124aa76af545af0c1816,2020-06,Gwent Police,Gwent Police,-2.999612,51.602903,On or near M4,W01001683,Newport 006D,Unable to prosecute suspect
fd1bb1520cad8c5379205ba2b968bf731f43b35a2f0a9d9edbae6ef88950cd65,2020-06,Gwent Police,Gwent Police,-3.198499,51.664855,On or near CORONATION ROAD,W01001350,Caerphilly 009C,Unable to prosecute suspect
d878808948982ed8d6e413ad44f90610266b991aca4136eda7945a86da559a06,2020-06,Gwent Police,Gwent Police,-3.132158,51.719813,On or near SIX BELLS ROAD,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
44c5f86762489bb8f59b7566671b6bf8b79f9ebbd9d99e0e5e7275b0b00cb5e5,2020-06,Gwent Police,Gwent Police,-2.996712,51.585880,On or near Nightclub,W01001687,Newport 014D,Unable to prosecute suspect
84525ab3540bba76c5abd114543fbc0443ef4b20450894f17b3d0379f5cf7f70,2020-06,Gwent Police,Gwent Police,-3.042567,51.643171,On or near JULE ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
c52b08abdb563562f940848321a5a1e98ce6337d1cc629b9126ddf061a26abe7,2020-06,Gwent Police,Gwent Police,-3.064017,51.820201,On or near THE AVENUE,W01001569,Monmouthshire 003E,Unable to prosecute suspect
7b7f921ddf48d8fb51df58204d520a33c4f7f905ffb4113beee5c06c353dfdf7,2020-06,Gwent Police,Gwent Police,-2.947760,51.588299,On or near BYRDE CLOSE,W01001610,Newport 015C,Unable to prosecute suspect
b8bec233f38bb7e00083d8554fb9c00e6b15a6defac17a089732eed38b39c0ec,2020-06,Gwent Police,Gwent Police,-2.947760,51.588299,On or near BYRDE CLOSE,W01001610,Newport 015C,Unable to prosecute suspect
3e0ee87b130c09a8ee1e84b0218d73570982e5c28754fe581b6190673bd4102c,2020-06,Gwent Police,Gwent Police,-3.243030,51.721210,On or near GEORGE STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
eb722b55249c9f72e412f067c818a63f5010b56cbc5d75386c81e06bce0b00c8,2020-06,Gwent Police,Gwent Police,-3.063644,51.577325,On or near CLEARWELL COURT,W01001635,Newport 016A,Unable to prosecute suspect
04de7f5fe1522ab2e7e5adbf421765c50663ffb30adb7e877af2089d4aa58184,2020-06,Gwent Police,Gwent Police,-2.993943,51.578035,On or near CAPEL CRESCENT,W01001662,Newport 018D,Unable to prosecute suspect
e6720564f9e03d3d3e06dd105f67e24fde19dda95ee33248fe212c85cc325771,2020-06,Gwent Police,Gwent Police,-2.993943,51.578035,On or near CAPEL CRESCENT,W01001662,Newport 018D,Unable to prosecute suspect
c057ce1d64a522605933388af4d1f8f75d0dd2a3a16d7ba9416f1b9331632016,2020-06,Gwent Police,Gwent Police,-2.721701,51.809116,On or near DRYBRIDGE STREET,W01001576,Monmouthshire 004D,Unable to prosecute suspect
3149defd12c77d6a802fa994a2a9574d8b032ef37f6bc076baa7178bbbba6be8,2020-06,Gwent Police,Gwent Police,-2.993943,51.578035,On or near CAPEL CRESCENT,W01001662,Newport 018D,Unable to prosecute suspect
0c46e3009463dc46388c604bf3f45aa0ae7b5ce15583b805edeaaf07d428309a,2020-06,Gwent Police,Gwent Police,-3.061325,51.645593,On or near CELANDINE COURT,W01001500,Torfaen 011D,Unable to prosecute suspect
72092ed5bdad71519f52aef9fb7e284be1951ac1ac7dc046c7c8cfd4574241cc,2020-06,Gwent Police,Gwent Police,-3.061325,51.645593,On or near CELANDINE COURT,W01001500,Torfaen 011D,Unable to prosecute suspect
85e3ffcc13cc0f12d27824b13384b78782eea0881239507bfce7158a95227630,2020-06,Gwent Police,Gwent Police,-2.697329,51.806988,On or near TUDOR ROAD,W01001599,Monmouthshire 004F,Unable to prosecute suspect
f2ded84b5068326df758add82c26a4328d12e0eb7768017e2a7abc92ef3d029b,2020-06,Gwent Police,Gwent Police,-2.719630,51.809335,On or near MONNOW STREET,W01001553,Monmouthshire 004B,Unable to prosecute suspect
85587d0a5e207766f22187c64b02ea53ab34e35b102d51950190fe214c502253,2020-06,Gwent Police,Gwent Police,-3.037712,51.648906,On or near ELAN WALK,W01001526,Torfaen 010B,Unable to prosecute suspect
305600198475fa89d7b5fba4c525703e50a21271f89a3528dcfd1bf68f0e0c78,2020-06,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
80bb979a51c643b629d9e461b91e618cbf1f97ce834c98434d21a44f86f9aa6f,2020-06,Gwent Police,Gwent Police,-3.219633,51.782957,On or near ANDREWS COURT,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
b769bdad9a8474ed675021e848da429a5dffa8bc0ffee0b4b19833a4941b822b,2020-06,Gwent Police,Gwent Police,-3.219633,51.782957,On or near ANDREWS COURT,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
19398d597b101127807e3ef7e4b8f94e46c4932c9cd0346bd479ad575f51511e,2020-06,Gwent Police,Gwent Police,-3.282427,51.759217,On or near HAVARD'S ROW,W01001375,Caerphilly 001B,Unable to prosecute suspect
83f39359485152db6a10e99fcb5f7cc78192db4a9e3e2ecee8843a5ad01e9ed3,2020-06,Gwent Police,Gwent Police,-3.279537,51.614851,On or near PHILLIPS TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
dd065f6ee5b5f8d192dc76db5883529fd4a465455349841d20c1f1795a4cbe4c,2020-06,Gwent Police,Gwent Police,-3.279537,51.614851,On or near PHILLIPS TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
4d364e054f3d3cad719ac202459b68ef1f30eff2d7fde13697105e0330567358,2020-06,Gwent Police,Gwent Police,-3.153918,51.764181,On or near EAST PEN-TWYN,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
4a322e9b7f191a45bcb124c226c1acfc3c70297024a82697a9a8abd427239265,2020-06,Gwent Police,Gwent Police,-3.174459,51.800222,On or near SOMERSET STREET,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
f772378014aca202325e8954b530efee9103fbfec19fc5739307ce35207013e1,2020-06,Gwent Police,Gwent Police,-3.182504,51.792292,On or near WAUNHEULOG,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
39393f913c6eca6926061d460cae36f4d64787aa9c4c9b83257747b67e856b41,2020-06,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
8c3ebe128d0b94904ba7cf5cefac41e3f307809ea08e2b02bbec41b24c4a081d,2020-06,Gwent Police,Gwent Police,-2.995286,51.593283,On or near WYNDHAM STREET,W01001681,Newport 006B,Unable to prosecute suspect
bc3d46f6340a6bb666d218c33fe825ebc26116322cec0d3b0e6cc771a0baa9cd,2020-06,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
d2b48e7d0a37e9140934e9a38f7fd3f0ae4e39f99b9793b5aff6a86a47d22f1e,2020-06,Gwent Police,Gwent Police,-3.201248,51.583964,On or near GWAUN-HYFRYD,W01001420,Caerphilly 022D,Unable to prosecute suspect
43ea165f468fde1089b59062d666751ff77f2235265703f92b8eb5b0daf00eb2,2020-06,Gwent Police,Gwent Police,-2.968553,51.580496,On or near MAGOR STREET,W01001642,Newport 013A,Unable to prosecute suspect
425cceb1ced221519f7910d2a3f32934ddc58e89b7539c35b07466450ecdd8f3,2020-06,Gwent Police,Gwent Police,-2.938766,51.595241,On or near TREBERTH ESTATE,W01001663,Newport 008C,Unable to prosecute suspect
3b84892c4a8334f8732dc017c2f378bdb273348326d16f51089d22eca2d969e1,2020-06,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Unable to prosecute suspect
